,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,lat/lon,State
458,18424018,The Shooters Cafe,1,Mohali,"SCO 654,Himalaya Marg Road, Sector 70, Mohali, Chandigarh",Sector 70,"Sector 70, Mohali",76.7187888,30.6955506,"Continental, North Indian",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,99,"30.6955506,76.7187888",Punjab
459,18458563,The American Joint,1,Mumbai,"The Ahcl Homes Tower, Chikuwadi New Link Road, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai",72.8413473,19.223839899999998,"Healthy Food, American, Burger, Salad",850,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,170,"19.223839899999998,72.8413473",Maharashtra
460,34757,Joey's Pizza,1,Mumbai,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai",Malad West,"Malad West, Mumbai",72.834715,19.178321,Pizza,800,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent,2662,"19.178321,72.834715",Maharashtra
461,18270976,Tea Villa Cafe,1,Mumbai,"28, Aaram Nagar 1, Opposite Dariya Mahal, Versova, Andheri West","Versova, Andheri West","Versova, Andheri West, Mumbai",72.8130738,19.1311405,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,1295,"19.1311405,72.8130738",Maharashtra
462,18313566,Farzi Cafe,1,Mumbai,"Kamala Mills, Near Radio Mirchi Office, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",72.82764997,19.003517199999997,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1240,"19.003517199999997,72.82764997",Maharashtra
463,18463285,Mumbai Vibe,1,Mumbai,"Ganga Jamuna Block, 14th Road, Linking Road, Bandra West","Linking Road, Bandra West","Linking Road, Bandra West, Mumbai",72.83265799,19.06583751,"Cafe, Continental, North Indian, Italian, Chinese, Bakery, Desserts, Finger Food",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,146,"19.06583751,72.83265799",Maharashtra
464,16527711,The Rolling Pin,1,Mumbai,"12, Janta Industrial Estate, Senapat Bapat Road, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",72.82520279,18.99404899,"Bakery, Desserts, Cafe",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,2076,"18.99404899,72.82520279",Maharashtra
465,35217,Joey's Pizza,1,Mumbai,"6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai",Azad Nagar,"Azad Nagar, Mumbai",72.829976,19.12663,Pizza,800,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,5145,"19.12663,72.829976",Maharashtra
466,18237753,Tea Villa Cafe,1,Mumbai,"31, Opposite Globus, Hill Road, Bandra West","Hill Road, Bandra West","Hill Road, Bandra West, Mumbai",72.83398401,19.05583064,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,2040,"19.05583064,72.83398401",Maharashtra
467,18216876,The English Department Bar & Diner,1,Mumbai,"Malad link Road, Near Inorbit Mall Junction, Malad West, Mumbai",Malad West,"Malad West, Mumbai",72.83672087,19.17626869,"Italian, Continental, Mexican, Japanese, American, British",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,885,"19.17626869,72.83672087",Maharashtra
468,18075122,The Fusion Kitchen,1,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai",72.848923,19.254567,"North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent,2083,"19.254567,72.848923",Maharashtra
469,17806994,Mirchi And Mime,1,Mumbai,"Transocean House, Lake Boulevard, Hiranandani Business Park, Powai, Mumbai",Powai,"Powai, Mumbai",72.90738534,19.12008268,"North Indian, South Indian, Mughlai",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,3244,"19.12008268,72.90738534",Maharashtra
470,49003,SpiceKlub,1,Mumbai,"8A, Janta Industrial Estate, Opposite Phoenix Mills, Senapati Bapat Road, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",72.82555282,18.99423667,North Indian,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,3370,"18.99423667,72.82555282",Maharashtra
471,18318116,R' ADDA,1,Mumbai,"Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai","Ramee Guestline Hotel, Juhu","Ramee Guestline Hotel, Juhu, Mumbai",72.825451,19.1093,"Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food",1200,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,536,"19.1093,72.825451",Maharashtra
472,49486,Tea Villa Cafe,1,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai",72.846749,19.103248999999998,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,1515,"19.103248999999998,72.846749",Maharashtra
473,18447068,Cafe Hydro,1,Mumbai,"Esspee Tower, Rajendra Nagar, Dattapada Road, Borivali East, Mumbai",Borivali East,"Borivali East, Mumbai",72.86238123,19.22131488,Asian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,156,"19.22131488,72.86238123",Maharashtra
474,18441580,Tea Villa Cafe,1,Mumbai,"Shop 1& 2, Y-Building, Flower Valley, Opposite Viviana Mall,Eastern Express Highway, Majiwada, Thane West","Majiwada, Thane West","Majiwada, Thane West, Mumbai",72.97228105,19.20722241,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,317,"19.20722241,72.97228105",Maharashtra
475,18388642,Grandmama's Cafe,1,Mumbai,"Hotel Royal Garden, Ground Floor, Juhu Tara Road, Juhu, Mumbai",Juhu,"Juhu, Mumbai",72.82780755,19.09145752,"Continental, Italian",1100,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,617,"19.09145752,72.82780755",Maharashtra
476,18233317,145 Kala Ghoda,1,Mumbai,"145, Kala Ghoda, Fort, Mumbai",Fort,"Fort, Mumbai",72.83258457,18.92758399,"Fast Food, Beverages, Desserts",1500,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,1606,"18.92758399,72.83258457",Maharashtra
477,18435740,38 Degree East,1,Mumbai,"Panchkutir, Pawarwardi, Adhishankracharya Marg, Opposite Powai Lake, JVLR,Powai, Mumbai",Powai,"Powai, Mumbai",72.90849264,19.12199866,"North Indian, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,181,"19.12199866,72.90849264",Maharashtra
478,18408295,Stacks And Racks,1,Mumbai,"Shop 1, Ganga Nivas, Opposite Toyota Showroom, Link Road, Malad West, Mumbai",Malad West,"Malad West, Mumbai",72.83619149,19.18129965,"American, Burger, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,413,"19.18129965,72.83619149",Maharashtra
479,3600012,Empire Restaurant,1,Mysore,"2820/1, 8th Cross, Kalidasa Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore",76.62796111,12.32397778,"North Indian, Andhra, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,393,"12.32397778,76.62796111",Karnataka
480,3600072,Nanking,1,Mysore,"High Tension Double Road, Near Vidyavardhaka College,  2nd Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61788889,12.33792778,"Chinese, Thai",550,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,208,"12.33792778,76.61788889",Karnataka
481,3600015,Vinayaka Mylari,1,Mysore,"79, Nazarbad Main Road, Near Police Station, Doora, Mysore",Doora,"Doora, Mysore",76.66580833,12.3085,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,392,"12.3085,76.66580833",Karnataka
482,3600252,Hotel RRR Mysore,1,Mysore,"Gandhi Square, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",76.65487778,12.31107222,Andhra,290,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,139,"12.31107222,76.65487778",Karnataka
483,3600009,Pizza Hut,1,Mysore,"Opposite Loyal World Super Market, Temple Road,  Vani Vilas Mohalla, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore",76.63002778,12.323225,"Pizza, Italian",700,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,304,"12.323225,76.63002778",Karnataka
484,3600119,Big Chicken,1,Mysore,"2902/1, Temple Road, Opposite Post Office, Vani Vilas Mohalla, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore",76.63058333,12.32319444,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,160,"12.32319444,76.63058333",Karnataka
485,3600285,Mezzaluna,1,Mysore,"First Floor, Kuvempu Trust Building, Near Chandrakala Hospital, New Kalidasa Road, Vijayanagar, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61910278,12.32635556,"Continental, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,249,"12.32635556,76.61910278",Karnataka
486,3600148,Jungle The Restaurant,1,Mysore,"Pai Hotels, Bangalore Nilgiri Road, Opposite Suburban Bus Stand, Mysore, Doora, Mysore","Pai Hotels, Doora","Pai Hotels, Doora, Mysore",76.65926389,12.31097222,"North Indian, Continental, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,132,"12.31097222,76.65926389",Karnataka
487,3600354,Cafe Cornucopia,1,Mysore,"22nd Cross, 14th Main, 3rd Stage, Block C, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.60306667,12.31696667,"Cafe, Continental, European, Beverages",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,140,"12.31696667,76.60306667",Karnataka
488,3600008,By The Way,1,Mysore,"Next to Bhartat Cancer Hospital, Opposite Infosys Circle Ring Road, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.60665,12.35205833,"North Indian, Chinese, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,190,"12.35205833,76.60665",Karnataka
489,3600265,Jalpaan Dining Saga,1,Mysore,"366, 2nd & 3rd Floor, Near Ramaswamy Circle, Chamaraja Mohalla, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",76.64362222,12.30456944,"North Indian, Chinese, Italian",900,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,172,"12.30456944,76.64362222",Karnataka
490,3600192,Spring - Radisson Blu Plaza,1,Mysore,"Radisson Blu Plaza, 1, MG Road, Ittige Gudu, Mysore",Ittige Gudu,"Ittige Gudu, Mysore",76.66516899999999,12.297953999999999,"Continental, North Indian, South Indian",1700,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,162,"12.297953999999999,76.66516899999999",Karnataka
491,3600022,Oyster Bay,1,Mysore,"Kannada Parishath Road, 1st Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61820278,12.33402222,"North Indian, Asian, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,270,"12.33402222,76.61820278",Karnataka
492,3600375,The Old House,1,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",76.64262,12.299524,Italian,800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,264,"12.299524,76.64262",Karnataka
493,3600014,Purple Haze,1,Mysore,"129-131, High Tension Double Road, Mahadeswara Badavane, 2nd Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61679167,12.33797778,Finger Food,1200,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,183,"12.33797778,76.61679167",Karnataka
494,3600013,Green Leaf,1,Mysore,"Opposite Reebok Showroom, Kalidasa Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore",76.62616667,12.32399444,"North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,214,"12.32399444,76.62616667",Karnataka
495,3600071,Pakva Lounge,1,Mysore,"Livin Corner, Temple Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore",76.63227778,12.32546111,"Italian, North Indian, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,262,"12.32546111,76.63227778",Karnataka
496,3600352,Barbeque Nation,1,Mysore,"Ground Floor, BM Habitat Mall, Gokulam Main Road, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore",76.62109444,12.32121389,"North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,4,4.0,Green,Very Good,286,"12.32121389,76.62109444",Karnataka
497,3600361,Tandooriwala,1,Mysore,"26, 1st Stage, KHB, Nrupathunga Road, Kuvempunagar, Mysore",Kuvempunagar,"Kuvempunagar, Mysore",76.62586111,12.28474722,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,127,"12.28474722,76.62586111",Karnataka
498,3300057,Ten Downing Street Restaurant & Bar,1,Nagpur,"5th Floor, Milestone Building, Wardha Road, Ramdaspeth, Nagpur",Ramdaspeth,"Ramdaspeth, Nagpur",79.07851763,21.13672376,"Chinese, Continental, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,306,"21.13672376,79.07851763",Maharashtra
499,3300041,Ashoka Restaurant,1,Nagpur,"60, Sadar Bazar Main Road, Sadar, Nagpur",Sadar,"Sadar, Nagpur",79.079819,21.159225,"North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,275,"21.159225,79.079819",Maharashtra
500,3300058,The Breakfast Story,1,Nagpur,"Opposite Transmitting Station, Hingna Road, Jaitala, Pratap Nagar, Nagpur",Pratap Nagar,"Pratap Nagar, Nagpur",79.03866302,21.1232834,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent,520,"21.1232834,79.03866302",Maharashtra
501,3300065,FSB,1,Nagpur,"B/9, Orange City Towers, Opposite Tilak Patrakar Bhavan, Dhantoli, Nagpur",Dhantoli,"Dhantoli, Nagpur",79.08047698,21.13851031,"Continental, North Indian, Thai, Chinese",1100,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,270,"21.13851031,79.08047698",Maharashtra
502,3300741,Cafe Zinea,1,Nagpur,"56, Temple Road, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur",79.0679011,21.148162600000003,"Cafe, Chinese, Fast Food, Italian",400,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,201,"21.148162600000003,79.0679011",Maharashtra
503,3300416,NESCAFí Illusions,1,Nagpur,"Oppsite Dharampeth High School, North Ambazari Road, Near ICICI Bank, Lad Apartment., Dharampeth, Nagpur",Dharampeth,"Dharampeth, Nagpur",79.06513709999999,21.13685791,Cafe,350,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,140,"21.13685791,79.06513709999999",Maharashtra
504,3300958,Barbeque Nation,1,Nagpur,"2nd Floor, Eternity Mall, Amravati Road, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur",79.080247,21.143272,"North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,226,"21.143272,79.080247",Maharashtra
505,3300780,Hide Out The Street Cafe,1,Nagpur,"4, Plot No 54, Raghukul  Building, Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",79.06046167,21.12949694,Cafe,250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,73,"21.12949694,79.06046167",Maharashtra
506,3300070,Moksh The Restro Lounge,1,Nagpur,"Panchshil Chowk, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur",79.08009443,21.14014612,"Seafood, Chinese, Thai",1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,100,"21.14014612,79.08009443",Maharashtra
507,3300949,The B.A.W.A,1,Nagpur,"Opposite VCA Stadium, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur",79.07730427,21.15619053,Cafe,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,164,"21.15619053,79.07730427",Maharashtra
508,3300107,The Zuree Urban Kitchen,1,Nagpur,"8A, AD Complex, Mount Road, Mohan Nagar, Nagpur",Mohan Nagar,"Mohan Nagar, Nagpur",79.08184659,21.15848119,"North Indian, Italian, Continental",1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,257,"21.15848119,79.08184659",Maharashtra
509,3300707,KFC,1,Nagpur,"G1-G2, Ground Floor, Eternity Mall, Variety Square, Amravati Road, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur",79.08040556,21.14353333,"American, Fast Food",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,147,"21.14353333,79.08040556",Maharashtra
510,3301035,Mainland China,1,Nagpur,"Deepika Hospitalities Private Ltd, Plot 19, Wardha Road, Vivekanand Nagar, Nagpur",Vivekanand Nagar,"Vivekanand Nagar, Nagpur",79.06482127,21.08922374,Chinese,1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,45,"21.08922374,79.06482127",Maharashtra
511,3301308,House of Caffeine,1,Nagpur,"J 12, Besides Face & Figure Gym, WHC Road, Laxmi Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",79.06428449,21.12420256,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,27,"21.12420256,79.06428449",Maharashtra
512,3300138,Checker's,1,Nagpur,"23 to 25, VCA Complex, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur",79.07658678,21.15841584,"Fast Food, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,185,"21.15841584,79.07658678",Maharashtra
513,3301013,Zaikart,1,Nagpur,"Plot-17, Sneha Gayatri Nagar, IT Park, Gayatri Nagar, Near Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",79.04722832,21.11882292,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,88,"21.11882292,79.04722832",Maharashtra
514,3300061,Mocha,1,Nagpur,"202, Cement Road, Shankar Nagar, Dharampeth, Nagpur",Dharampeth,"Dharampeth, Nagpur",79.05853249,21.13784829,"Cafe, Continental",750,Indian Rupees(Rs.),No,Yes,No,No,3,4.0,Green,Very Good,284,"21.13784829,79.05853249",Maharashtra
